2014-06-10,630.594
2014-06-11,584.643
2014-06-12,612.471
2014-06-13,582.401
2014-06-14,583.477
2014-06-15,605.73
2014-06-16,596.414
2014-06-17,563.971
2014-06-18,580.271
2014-06-19,605.539
2014-06-20,578.764
2014-06-21,611.511
2014-06-22,635.527
2014-06-23,598.099
2014-06-24,585.821
2014-06-25,590.953
2014-06-26,572.869
2014-06-27,575.781
2014-06-28,596.689
2014-06-29,630.092
2014-06-30,612.545
2014-07-01,631.399
2014-07-02,598.817
2014-07-03,591.133
2014-07-04,552.008
2014-07-05,560.836
2014-07-06,633.357
2014-07-07,589.836
2014-07-08,611.001
2014-07-09,621.947
2014-07-10,585.46
2014-07-11,616.822
2014-07-12,570.18
2014-07-13,650.26
2014-07-14,565.759
2014-07-15,568.148
2014-07-16,569.487
2014-07-17,586.899
2014-07-18,602.665
2014-07-19,568.89
2014-07-20,637.353
2014-07-21,588.663
2014-07-22,577.018
2014-07-23,568.979
2014-07-24,583.013
2014-07-25,611.353
2014-07-26,543.271
2014-07-27,642.945
2014-07-28,588.894
2014-07-29,584.425
2014-07-30,599.886
2014-07-31,586.062
2014-08-01,562.064
2014-08-02,563.118
2014-08-03,569.46
2014-08-04,568.371
2014-08-05,600.874
2014-08-06,586.446
2014-08-07,571.887
2014-08-08,584.349
2014-08-09,573.476
2014-08-10,631.363
2014-08-11,595.782
2014-08-12,579.552
2014-08-13,606.919
2014-08-14,589.783
2014-08-15,583.376
2014-08-16,722.002
2014-08-17,598.939
2014-08-18,573.599
2014-08-19,551.638
2014-08-20,555.835
2014-08-21,567.352
2014-08-22,580.951
2014-08-23,549.764
2014-08-24,623.973
2014-08-25,569.64
2014-08-26,582.676
2014-08-27,575.426
2014-08-28,565.874
2014-08-29,524.583
2014-08-30,553.831
2014-08-31,585.353
2014-09-01,573.003
2014-09-02,577.779
2014-09-03,561.114
2014-09-04,557.834
2014-09-05,581.557
2014-09-06,552.592
2014-09-07,648.328
2014-09-08,564.023
2014-09-09,629.28
2014-09-10,664.241
2014-09-11,556.954
2014-09-12,546.272
2014-09-13,535.718
2014-09-14,642.085
2014-09-15,580.42
2014-09-16,580.951
2014-09-17,557.396
2014-09-18,547.699
2014-09-19,545.537
2014-09-20,577.878
2014-09-21,598.226
2014-09-22,597.076
2014-09-23,601.119
2014-09-24,593.993
2014-09-25,621.157
2014-09-26,572.994
2014-09-27,620.649
2014-09-28,684.177
2014-09-29,567.544
2014-09-30,583.093
2014-10-01,591.21
2014-10-02,572.482
2014-10-03,565.687
2014-10-04,640.142
2014-10-05,673.574
2014-10-06,577.758
2014-10-07,571.424
2014-10-08,563.098
2014-10-09,537.109
2014-10-10,545.955
2014-10-11,551.08
2014-10-12,667.262
2014-10-13,589.284
2014-10-14,597.565
2014-10-15,588.565
2014-10-16,556.806
2014-10-17,582.248
2014-10-18,555.005
2014-10-19,656.367
2014-10-20,559.802
2014-10-21,584.407
2014-10-22,575.359
2014-10-23,576.76
2014-10-24,550.453
2014-10-25,568.04
2014-10-26,588.615
2014-10-27,596.94
2014-10-28,555.102
2014-10-29,528.936
2014-10-30,548.246
2014-10-31,557.835
2014-11-01,554.514
2014-11-02,634.441
2014-11-03,568.04
2014-11-04,562.226
2014-11-05,540.771
2014-11-06,568.497
2014-11-07,607.544
2014-11-08,559.024
2014-11-09,656.983
2014-11-10,572.362
2014-11-11,581.11
2014-11-12,571.415
2014-11-13,594.615
2014-11-14,579.29
2014-11-15,550.836
2014-11-16,625.265
2014-11-17,599.623
2014-11-18,570.607
2014-11-19,559.899
2014-11-20,557.087
2014-11-21,567.875
2014-11-22,546.865
2014-11-23,613.638
2014-11-24,594.345
2014-11-25,580.598
2014-11-26,550.715
2014-11-27,576.909
2014-11-28,565.254
2014-11-29,543.332
2014-11-30,680.493
2014-12-01,553.378
2014-12-02,590.49
2014-12-03,553.547
2014-12-04,562.39
2014-12-05,556.558
2014-12-06,551.339
2014-12-07,590.756
2014-12-08,632.942
2014-12-09,565.54
2014-12-10,561.309
