2014-01-23,51299.6,43.8277
2014-01-24,47530.9,39.2188
2014-01-25,43416.7,37.4188
2014-01-26,43558.8,38.3383
2014-01-27,41396.3,33.7185
2014-01-28,42802.4,35.6946
2014-01-29,45717.6,38.2891
2014-01-30,43479.3,36.7768
2014-01-31,46823.4,39.7197
2014-02-01,40057.4,34.1696
2014-02-02,36859.5,31.4918
2014-02-03,37262.6,31.5579
2014-02-04,37513.9,31.5871
2014-02-05,37430.8,30.7257
2014-02-06,39429.5,30.8978
2014-02-07,40412.9,28.4332
2014-02-08,36244.9,24.5345
2014-02-09,36796.2,25.0927
2014-02-10,40146.2,27.2887
2014-02-11,40260.5,26.9521
2014-02-12,36006.9,23.3463
2014-02-13,36407.5,21.7865
2014-02-14,39973.2,26.2467
2014-02-15,37388.8,24.1318
2014-02-16,40105.1,24.4903
2014-02-17,70421.6,43.7666
2014-02-18,36448.7,22.6428
2014-02-19,35275.8,21.7902
2014-02-20,37081.6,20.477
2014-02-21,35837.6,20.3931
2014-02-22,37235.1,22.5178
2014-02-23,34140.9,20.641
2014-02-24,35373.1,19.2898
2014-02-25,39133.5,20.9251
2014-02-26,34936.9,20.1616
2014-02-27,36823.7,21.2361
2014-02-28,38401.3,20.8875
2014-03-01,33554,18.9156
2014-03-02,32430.9,18.1712
2014-03-03,35126.7,23.223
2014-03-04,32706.3,21.7039
2014-03-05,32451.1,21.4757
2014-03-06,34634.5,22.8146
2014-03-07,33597.8,21.0264
2014-03-08,32853,20.2125
2014-03-09,34402.7,21.7832
2014-03-10,39288.4,24.5878
2014-03-11,36303.5,22.8332
2014-03-12,37959.7,23.9674
2014-03-13,35291.4,22.5218
2014-03-14,33601.5,21.0583
2014-03-15,35609.5,22.5645
2014-03-16,43349.2,27.3411
2014-03-17,38524.3,23.9322
2014-03-18,38199.3,23.4403
2014-03-19,37925.9,23.0899
2014-03-20,35900.7,21.059
2014-03-21,33781.5,19.2815
2014-03-22,42632.3,24.0626
2014-03-23,36031.3,20.2263
2014-03-24,31869.9,18.6844
2014-03-25,37665.1,21.9316
2014-03-26,39179.3,22.6876
2014-03-27,33388.5,15.965
2014-03-28,32263.7,16.2106
2014-03-29,32472.8,16.0149
2014-03-30,33519.4,15.4816
2014-03-31,33581.7,15.3971
2014-04-01,33106.3,15.8485
2014-04-02,34323.9,15.0172
2014-04-03,37711.4,16.8601
2014-04-04,35099,15.7552
2014-04-05,34117.3,15.8586
2014-04-06,32310.4,14.8855
2014-04-07,38615.6,17.231
2014-04-08,37694.7,16.9801
2014-04-09,51751.8,22.7811
2014-04-10,36581,13.1999
2014-04-11,37019.9,15.5505
2014-04-12,33240,13.9828
2014-04-13,34060.2,14.1333
2014-04-14,36860.6,16.8686
2014-04-15,37606.1,19.5598
2014-04-16,33173.8,17.5543
2014-04-17,39743.5,19.6492
2014-04-18,37087.3,17.7363
2014-04-19,41129.4,20.6285
2014-04-20,36090.6,17.9485
2014-04-21,38366.9,18.9184
2014-04-22,34537.6,16.731
2014-04-23,36547.8,17.7963
2014-04-24,35438.4,17.7283
2014-04-25,33143.8,15.2332
2014-04-26,31231.7,14.246
2014-04-27,36730.8,15.7815
2014-04-28,35291.8,15.4246
2014-04-29,32601.4,14.4833
2014-04-30,34978.2,15.5956
2014-05-01,32208.4,14.6956
2014-05-02,34940.7,15.6061
2014-05-03,35705,15.6009
2014-05-04,32576.2,14.1401
2014-05-05,36259,15.5814
2014-05-06,35345.2,15.0921
2014-05-07,34935.8,15.2656
2014-05-08,35207.8,15.3274
2014-05-09,42277.7,18.9504
2014-05-10,33127.6,14.9972
2014-05-11,29372.8,12.8225
2014-05-12,33176.9,14.5457
2014-05-13,33069.3,14.4649
2014-05-14,30661.3,13.5446
2014-05-15,30337.7,13.4795
2014-05-16,30700.6,13.6622
2014-05-17,28551.8,12.7443
2014-05-18,27405.1,12.19
2014-05-19,28264.4,12.5582
2014-05-20,30441,14.7892
2014-05-21,30958.1,15.1435
2014-05-22,30381.9,15.9826
2014-05-23,30818.7,15.9961
2014-05-24,37909,19.9262
2014-05-25,28791.7,16.414
2014-05-26,31943.8,18.5858
2014-05-27,30135.2,17.166
2014-05-28,33228.3,19.0882
2014-05-29,31222.8,17.6566
2014-05-30,31611,19.4872
2014-05-31,31539.7,19.6574
2014-06-01,30027.9,18.8883
2014-06-02,30467.1,20.0713
2014-06-03,32237.3,21.4614
2014-06-04,32574.1,20.7427
2014-06-05,30979,20.3241
2014-06-06,28490.6,18.3925
2014-06-07,30813.8,20.1124
2014-06-08,28543.9,18.6574
2014-06-09,30642.4,19.7748
2014-06-10,29245.4,19.0039
2014-06-11,30762.8,19.3163
2014-06-12,32712.3,19.0321
